t 1.25234 /NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=675us, RA=00:00:00:00:00:03, TA=00:00:00:00:00:04) ns3::WifiMacTrailer ()
r 81.7503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 81.7503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 81.7523 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 81.7525 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 81.7525 DsssRate11Mbps/NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 82.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 82.0001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 82.0003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 82.0003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 82.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 82.2501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 82.2503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 82.2503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 82.2518 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 82.252 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 82.252 DsssRate11Mbps/NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 82.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 82.5001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 82.5003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 82.5003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 82.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 82.7501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 82.7503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 82.7503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 82.7516 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 82.7518 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 82.7518 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 83.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 83.0001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 83.0003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 83.0003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 83.0011 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 83.0013 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 83.0013 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 83.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 83.2501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 83.2503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 83.2503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 83.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 83.5001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 83.5003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 83.5003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 83.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 83.7501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 83.7503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 83.7503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 84.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 84.0001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 84.0003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 84.0003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 84.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 84.2501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 84.2503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 84.2503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 84.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 84.5001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 84.5003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 84.5003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 84.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 84.7501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 84.7503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 84.7503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 84.7521 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 84.7523 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 84.7523 DsssRate11Mbps/NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 85.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 85.0001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 85.0003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 85.0003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 85.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 85.2501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 85.2503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 85.2503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 85.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 85.5001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 85.5003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 85.5003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 85.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 85.7501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 85.7503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 85.7503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 86.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 86.0001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 86.0003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 86.0003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 86.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 86.2501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 86.2503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 86.2503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 86.5001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 86.5001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 86.5003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 86.5003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 86.7501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 86.7501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 86.7503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 86.7503 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 87.0001 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 87.0001 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 87.0003 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
r 87.0003 DsssRate11Mbps/NodeList/3/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
t 87.2501 /NodeList/1/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
t 87.2501 /NodeList/2/DeviceList/0/$ns3::WifiNetDevice/Phy/State/Tx DsssRate11Mbps ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:04, TA=00:00:00:00:00:03) ns3::WifiMacTrailer ()
r 87.2503 DsssRate11Mbps/NodeList/0/DeviceList/0/$ns3::WifiNetDevice/Phy/State/RxOk ns3::WifiMacHeader (CTL_RTS Duration/ID=722us, RA=00:00:00:00:00:01, TA=00:00:00:00:00:02) ns3::WifiMacTrailer ()
